ID,Crossing,Balance,Aggression,Composure,Ballcontrol,Acceleration,Agility,Overall
211203,42,61,55,54,54,70,66,58
224515,46,67,47,47,57,79,70,58
230660,24,38,64,44,48,62,47,58
241157,59,52,50,61,55,72,66,58
224262,21,47,26,33,20,47,32,58
237318,17,54,31,43,15,38,26,58
237574,41,70,31,44,59,76,69,58
240134,56,58,50,49,61,60,59,58
213767,35,61,53,62,56,61,64,58
228103,15,49,21,24,24,40,38,58
232711,49,59,53,52,60,66,66,58
239367,54,76,38,56,62,62,67,58
240904,33,65,53,43,47,61,48,58
225033,43,78,54,52,54,79,80,58
232969,11,42,28,26,17,32,24,58
224522,58,75,69,55,59,62,61,58
238090,36,76,43,44,57,71,59,58
187658,14,18,44,28,17,34,25,58
240907,35,68,31,51,60,70,62,58
212492,56,69,35,50,63,76,80,58
231436,54,68,45,55,62,74,77,58
238092,53,62,70,57,53,66,57,58
239884,11,45,16,31,19,31,34,58
225806,19,22,33,36,25,35,36,58
227854,32,64,46,45,60,60,35,58
237582,66,79,47,38,57,66,54,58
224015,55,72,28,54,56,82,75,58
222992,58,67,55,50,56,63,62,58
240400,51,66,42,58,57,68,61,58
232721,23,62,72,42,32,39,52,58
238865,33,51,52,47,33,63,49,58
198162,63,77,38,55,60,81,84,58
221202,36,64,40,49,56,67,56,58
223762,54,56,48,49,49,64,57,58
238610,33,70,33,43,52,65,66,58
239634,51,59,63,52,49,66,58,58
205075,53,88,74,56,58,66,61,58
238099,25,63,31,44,57,68,53,58
205589,54,77,71,54,60,86,79,58
211478,30,57,33,47,61,60,52,58
236822,51,68,34,50,58,88,69,58
188950,15,28,34,48,20,30,22,58
219159,14,39,29,38,38,36,38,58
184599,52,59,54,61,55,55,58,58
232216,25,66,58,50,42,57,70,58
240920,13,49,21,29,15,18,34,58
240665,27,58,50,54,57,62,51,58
204314,54,61,67,55,58,68,62,58
234522,46,69,51,47,57,78,80,58
236827,58,83,54,50,54,68,76,58
228381,56,85,65,50,62,69,82,58
239901,51,41,37,61,61,65,61,58
207646,55,66,57,51,56,67,43,58
239646,48,63,58,45,55,89,71,58
240670,14,50,26,26,20,21,26,58
224543,17,50,20,30,20,41,31,58
237087,13,33,27,21,13,20,22,58
239648,11,46,22,36,14,25,28,58
190240,36,49,56,48,49,43,45,58
232481,12,32,17,33,12,25,27,58
239393,56,56,56,38,58,74,65,58
240417,54,76,44,58,64,67,60,58
228642,56,83,36,54,60,71,76,58
240163,63,63,30,52,64,59,50,58
225316,40,60,53,39,52,61,65,58
238372,44,68,42,50,54,60,56,58
238628,10,21,22,25,11,24,26,58
231206,54,77,53,65,51,65,72,58
239398,26,62,60,48,48,58,50,58
240423,57,71,45,64,64,52,46,58
240680,51,70,53,52,51,72,68,58
236841,54,79,57,54,55,68,64,58
239145,41,59,58,52,55,60,59,58
218922,55,93,46,38,62,78,82,58
235818,56,90,63,50,55,77,84,58
232747,56,77,48,52,51,59,60,58
239659,27,60,40,53,31,59,49,58
227884,47,73,36,53,58,87,61,58
229676,46,59,48,39,56,73,71,58
232748,58,89,53,47,52,61,76,58
240940,40,70,32,53,57,59,54,58
217645,24,50,49,47,38,56,36,58
237615,13,28,19,27,17,23,39,58
238127,36,67,30,45,52,66,69,58
228657,43,60,59,53,58,65,65,58
236595,43,68,33,46,55,68,67,58
237363,62,79,57,49,56,78,73,58
238131,30,49,54,39,30,53,49,58
239667,24,39,52,39,38,41,35,58
229685,18,60,22,28,24,47,38,58
235061,45,86,56,40,47,90,71,58
204854,55,60,59,57,60,58,53,58
236342,43,68,36,50,56,88,76,58
239158,24,35,46,45,40,38,60,58
230711,50,77,29,56,57,80,76,58
234295,42,86,44,60,61,88,84,58
211768,20,37,30,37,16,44,39,58
236344,49,61,69,54,58,57,62,58
228665,46,81,42,59,50,77,73,58
239673,33,64,50,51,41,56,51,58
238651,38,73,64,52,57,61,75,58
234556,57,55,38,52,51,64,53,58
239164,52,60,44,55,58,65,62,58
235325,26,56,59,50,36,58,48,58
237117,54,72,38,39,55,64,71,58
232511,36,73,62,57,45,70,72,58
224576,37,55,53,53,46,62,63,58
235841,62,65,30,52,70,53,68,58
239681,48,80,52,38,60,78,68,58
237122,52,79,51,34,46,67,63,58
215363,15,49,24,21,20,40,46,58
239683,22,44,45,64,32,47,41,58
222532,26,53,50,48,51,51,40,58
235076,52,72,45,56,60,75,73,58
239684,43,53,45,54,45,65,59,58
236613,8,29,20,24,12,36,40,58
238918,22,67,73,44,34,61,41,58
229447,56,79,41,55,59,73,60,58
230983,30,69,29,53,60,56,58,58
232519,45,73,33,53,61,75,79,58
235335,29,62,47,48,54,72,63,58
238407,25,67,63,43,43,70,60,58
237384,58,68,60,48,54,69,60,58
229449,41,74,66,55,54,63,62,58
231241,55,91,59,58,62,83,90,58
240970,48,61,63,52,57,60,58,58
227148,14,42,27,23,15,37,32,58
235596,43,67,63,56,58,64,48,58
237132,45,70,46,58,65,54,50,58
210509,16,55,17,29,21,48,37,58
224589,49,84,54,53,59,76,83,58
194894,19,40,14,29,19,22,55,58
238927,11,39,16,38,13,27,22,58
239439,52,81,46,52,58,81,86,58
212560,15,55,20,26,19,47,42,58
225872,54,70,39,48,58,77,82,58
239952,34,51,48,55,39,63,43,58
190033,52,34,55,55,54,31,46,58
222035,27,63,52,46,44,69,63,58
223827,12,25,16,30,23,27,26,58
234836,39,74,49,52,59,67,68,58
238165,22,34,46,52,31,54,46,58
239189,49,83,30,42,62,78,79,58
139350,49,65,67,50,44,33,45,58
237654,26,63,61,38,38,64,45,58
238934,38,76,34,44,56,64,76,58
237399,14,33,16,45,17,34,47,58
238423,27,39,67,52,49,52,46,58
209240,35,46,54,52,46,51,28,58
219737,60,80,34,49,58,88,86,58
238937,45,55,61,45,54,58,56,58
187993,45,62,38,49,48,54,48,58
210778,56,93,52,50,41,68,92,58
235610,52,63,54,61,51,58,67,58
235866,30,61,31,52,54,70,58,58
237914,24,32,62,53,56,46,33,58
214875,43,63,44,53,55,73,67,58
236379,52,77,37,56,61,69,78,58
223580,38,69,62,52,47,70,67,58
233052,53,65,32,49,56,71,67,58
236636,42,61,45,57,58,56,59,58
240476,37,73,31,47,54,62,51,58
214621,35,69,62,64,58,62,70,58
239709,31,82,29,48,58,59,58,58
219486,60,72,39,55,58,67,60,58
228190,32,63,49,41,31,64,44,58
239710,11,40,19,28,10,35,37,58
151135,54,67,74,62,52,64,70,58
237151,25,58,58,53,33,56,47,58
239711,61,75,29,54,55,68,57,58
232544,53,58,40,61,65,56,59,58
237664,35,53,35,48,55,66,54,58
240225,13,26,27,30,18,19,33,58
240228,30,72,34,53,54,58,52,58
232549,11,44,17,27,17,25,40,58
185189,19,45,27,29,16,37,36,58
220774,47,65,56,51,49,66,64,58
231526,60,72,31,45,62,69,53,58
239718,31,74,32,48,58,69,72,58
228199,50,70,27,52,48,80,71,58
236903,54,69,64,50,57,71,67,58
229480,50,65,62,54,48,64,58,58
238952,61,65,48,53,60,60,62,58
237161,47,65,39,60,60,49,46,58
240233,23,50,43,49,49,63,46,58
239722,52,65,44,64,68,46,54,58
236651,49,57,52,56,54,66,60,58
237165,26,64,53,53,43,54,49,58
236398,46,42,55,50,40,62,54,58
238702,51,48,69,50,48,51,56,58
238703,34,49,56,52,43,57,51,58
215408,13,49,28,25,17,31,30,58
238960,55,78,33,53,58,73,78,58
239984,20,60,48,35,32,58,62,58
231027,55,92,40,57,64,67,61,58
234867,38,62,35,51,62,76,68,58
216180,55,75,55,60,55,74,68,58
231028,11,31,20,27,25,40,37,58
231284,32,61,56,54,49,55,58,58
240500,51,60,55,54,53,64,53,58
240756,53,76,40,42,59,67,55,58
224374,51,65,56,63,54,55,73,58
170102,52,51,61,50,55,62,61,58
224887,33,73,30,57,59,73,58,58
238967,51,61,30,59,47,60,61,58
240759,45,81,38,53,64,86,73,58
206200,55,67,43,48,55,61,79,58
229241,48,80,60,53,62,62,75,58
241017,28,48,53,49,45,59,41,58
214906,35,63,70,49,42,65,67,58
231546,57,67,52,46,58,67,62,58
232826,44,72,63,45,60,67,59,58
234106,52,63,56,44,44,64,60,58
239738,35,66,50,45,45,51,34,58
215419,43,65,47,41,45,69,72,58
224123,41,80,58,61,62,69,72,58
229243,12,35,26,30,19,36,39,58
223868,21,41,19,34,23,33,32,58
232829,23,55,26,57,50,77,57,58
239997,39,52,42,54,55,51,65,58
240253,52,66,46,53,60,51,52,58
237439,36,64,61,49,49,63,65,58
209024,48,52,72,55,51,46,59,58
230784,37,68,55,45,61,79,71,58
241024,55,75,54,43,41,68,54,58
211329,34,73,73,60,56,61,58,58
234369,44,64,28,45,64,65,62,58
233090,41,66,40,37,58,71,72,58
240002,38,59,49,42,57,68,66,58
229252,14,56,22,35,20,55,58,58
238980,51,75,47,51,57,69,71,58
222853,50,71,31,51,63,76,74,58
226693,29,90,41,57,63,72,72,58
239493,50,83,42,51,56,87,90,58
234886,34,65,61,51,61,54,56,58
237958,43,78,61,52,60,66,70,58
239750,28,75,62,42,30,63,47,58
237703,42,68,68,47,59,69,72,58
238215,12,24,21,38,16,33,27,58
210312,31,58,67,39,58,49,46,58
219272,49,68,64,56,53,65,63,58
240264,31,57,50,47,32,49,59,58
220041,49,51,43,47,66,71,33,58
227977,33,60,70,56,54,70,62,58
228745,60,64,49,60,55,67,62,58
239497,51,72,60,50,65,75,65,58
235658,44,60,54,49,64,62,57,58
237707,26,48,50,54,45,53,48,58
240779,58,58,33,51,69,60,58,58
239244,57,64,31,44,60,74,61,58
239500,7,23,29,24,19,21,36,58
193164,10,39,42,19,16,44,49,58
202125,12,43,22,60,22,43,32,58
211597,41,70,52,56,61,58,64,58
217997,33,63,54,48,45,66,50,58
225677,31,39,57,49,40,52,35,58
211086,32,95,31,52,59,72,92,58
238734,14,38,42,35,18,35,39,58
239502,31,56,56,50,43,61,43,58
217999,42,34,62,45,58,40,32,58
240527,11,23,23,30,19,33,21,58
224913,51,82,48,52,51,81,60,58
230801,49,69,60,55,64,58,59,58
232081,39,76,69,36,58,84,78,58
229266,34,60,47,50,40,62,47,58
232850,54,51,40,52,45,79,47,58
208275,19,36,78,44,30,56,37,58
208531,11,39,22,26,18,43,35,58
220819,63,61,42,54,58,75,61,58
229267,60,65,64,45,55,69,60,58
221588,47,55,55,48,50,55,48,58
235924,33,72,48,43,38,60,64,58
204693,13,50,19,30,17,43,63,58
213653,29,56,56,54,44,52,48,58
237973,56,61,41,60,63,59,67,58
232854,50,91,55,52,58,78,81,58
234646,13,47,22,32,11,28,32,58
237718,44,63,44,49,60,81,66,58
241046,46,86,36,59,55,75,70,58
220055,63,64,54,58,54,60,65,58
231063,55,80,55,50,58,80,76,58
237719,49,61,37,58,54,65,64,58
234650,60,80,62,33,58,75,77,58
237722,50,94,37,41,59,82,78,58
231323,11,42,16,33,10,29,27,58
240796,17,48,23,29,18,15,33,58
219550,38,66,67,54,54,62,57,58
232095,53,56,49,60,56,76,51,58
235935,54,45,39,53,68,54,47,58
240800,57,75,53,40,41,65,52,58
238497,56,58,32,49,64,69,70,58
239265,55,74,57,47,59,75,70,58
182689,53,72,74,61,57,55,68,58
241058,44,64,70,45,56,60,53,58
187554,57,57,57,58,55,51,66,58
220584,21,51,21,31,16,48,30,58
225960,51,84,52,57,62,68,62,58
226728,53,55,50,56,56,54,61,58
238504,42,66,64,55,57,60,59,58
241064,36,77,55,46,34,62,47,58
228777,12,40,21,25,14,38,39,58
237737,35,72,29,47,56,59,51,58
235690,58,80,50,63,50,70,59,58
233643,26,47,48,48,35,54,48,58
212140,57,59,69,55,58,67,58,58
230829,57,74,56,34,40,64,52,58
240046,62,68,31,48,56,66,56,58
226223,12,21,20,26,12,28,16,58
230064,28,69,49,54,38,60,47,58
225203,13,41,31,24,25,29,39,58
233396,48,64,62,60,59,69,73,58
211893,56,70,76,55,62,71,68,58
238773,46,61,65,48,52,67,72,58
213687,45,67,77,53,63,63,61,58
223671,25,59,48,38,39,48,42,58
240055,52,76,61,43,63,64,63,58
203192,49,62,63,49,49,68,75,58
225976,47,69,35,49,60,76,81,58
237496,42,70,65,59,62,65,52,58
230073,50,76,62,33,51,62,74,58
223163,56,78,46,59,61,66,70,58
237755,21,51,85,43,26,58,47,58
233916,14,53,23,30,20,45,40,58
240573,53,68,56,58,54,62,50,58
238270,38,56,60,54,60,56,60,58
221887,37,63,32,52,49,86,61,58
232895,61,49,60,46,55,83,63,58
232641,48,67,45,60,54,60,64,58
234177,29,77,29,48,57,78,71,58
240577,41,68,65,51,58,60,50,58
237250,22,27,27,31,27,55,33,58
239298,26,68,50,40,35,57,38,58
238787,40,71,50,56,61,64,75,58
240579,23,67,62,44,48,59,44,58
225734,52,60,34,47,53,91,70,58
232646,40,75,65,39,47,69,78,58
235719,54,75,30,56,59,68,73,58
236487,56,78,33,49,61,71,59,58
239047,39,63,56,57,65,62,61,58
237000,52,65,62,47,55,84,71,58
240584,14,41,23,22,12,28,37,58
218057,46,68,47,59,61,70,64,58
173514,60,49,44,65,60,40,60,58
239051,23,50,43,55,40,58,50,58
240587,59,63,39,44,55,76,63,58
237260,54,73,60,33,50,77,73,58
237517,41,67,38,46,58,69,68,58
236750,57,73,47,58,58,79,69,58
237518,61,74,41,50,64,68,68,58
237519,54,56,51,57,56,68,62,58
239823,42,86,60,43,37,60,58,58
234960,45,66,60,51,55,60,59,58
233937,55,71,27,52,57,72,75,58
225490,60,55,58,50,57,67,74,58
229586,21,44,26,29,17,42,48,58
233426,60,67,44,49,56,73,66,58
205267,13,68,15,49,24,64,64,58
239317,55,73,57,46,45,64,59,58
240085,68,79,61,49,55,46,79,58
241109,42,65,42,51,55,72,72,58
183765,53,82,47,53,59,62,72,58
240854,64,80,38,57,61,57,73,58
224215,16,61,26,25,25,37,43,58
240856,12,32,16,29,13,23,30,58
238297,54,62,53,38,48,63,51,58
220890,35,77,45,52,55,79,79,58
240602,12,46,23,21,11,33,30,58
223707,28,58,57,41,46,51,61,58
230875,33,64,58,46,45,58,52,58
240859,31,68,53,44,34,59,40,58
227548,50,47,57,50,60,53,49,58
232413,41,64,70,52,52,65,66,58
238301,13,21,23,35,19,29,29,58
204766,58,48,53,60,57,52,48,58
219870,55,78,44,52,53,80,80,58
241118,41,55,56,42,37,67,59,58
11488,23,50,50,52,40,31,54,58
213728,57,61,68,55,58,66,56,58
216800,62,66,26,58,60,67,72,58
232928,61,75,53,42,67,75,56,58
234976,44,66,39,50,50,86,58,58
235744,54,67,38,51,57,72,72,58
236768,30,55,53,58,41,59,38,58
232417,13,48,18,29,14,16,32,58
228578,53,78,58,48,51,66,59,58
239330,55,75,38,50,60,73,76,58
239586,27,63,62,60,38,60,47,58
4323,12,54,35,66,19,29,56,58
229347,55,76,38,50,64,68,62,58
231139,28,64,57,51,35,54,46,58
239587,51,72,63,64,53,63,64,58
228836,45,65,53,52,54,67,68,58
233188,32,52,46,47,35,49,49,58
239332,52,77,35,49,62,69,75,58
210149,46,51,56,45,60,68,63,58
209895,20,41,18,21,18,40,38,58
231144,32,54,50,51,38,51,42,58
212713,56,64,76,61,59,42,68,58
226025,43,59,61,60,58,66,55,58
240874,43,65,66,38,55,75,76,58
181738,24,53,64,60,45,34,52,58
238059,54,78,30,54,60,75,77,58
240107,57,64,31,49,66,52,56,58
240875,48,72,63,46,59,61,58,58
200428,57,71,65,57,57,60,69,58
235500,64,83,53,47,57,74,79,58
239596,28,48,48,48,34,55,39,58
240876,34,64,49,43,36,65,61,58
210925,51,70,52,60,59,63,63,58
239085,42,59,67,48,57,63,68,58
237550,29,47,69,41,42,75,49,58
206575,45,65,53,49,56,78,65,58
220144,55,70,40,52,60,67,61,58
230640,34,55,30,52,51,67,59,58
233201,29,50,51,45,48,64,47,58
239346,53,68,31,51,62,75,70,58
233459,54,49,57,56,45,72,70,58
240630,60,58,29,54,66,64,57,58
234743,35,59,58,50,60,65,69,58
236023,61,79,62,49,54,77,79,58
240631,53,73,57,58,49,65,59,58
239096,39,36,57,51,62,59,57,58
240888,14,44,26,22,18,38,21,58
210425,40,45,60,51,49,67,58,58
225273,55,71,54,59,58,75,72,58
237305,12,28,17,29,31,37,38,58
238073,36,58,49,47,36,56,44,58
240377,58,50,49,38,58,65,51,58
215546,13,32,21,29,26,25,32,58
163578,55,69,49,59,58,74,80,58
231674,53,72,58,47,53,76,68,58
238843,58,79,45,53,59,72,70,58
239611,48,58,36,55,58,76,62,58
239867,54,62,65,50,60,67,64,58
187899,52,83,55,64,63,72,80,58
219644,52,62,63,48,48,67,56,58
155901,43,53,48,63,57,76,69,58
231933,41,59,55,40,54,58,54,58
193789,50,63,54,55,61,70,61,58
201214,31,78,65,53,60,65,74,58
213502,51,64,58,55,50,50,49,58
221951,27,50,50,53,57,75,53,58
237055,25,64,30,54,51,56,50,58
240895,30,52,62,52,58,69,64,58
183807,45,70,35,55,54,60,58,58
219392,43,66,46,52,54,77,71,57
229377,44,63,38,54,55,66,62,57
232449,11,42,17,39,19,24,35,57
237825,41,84,42,49,55,77,79,57
239873,32,58,43,55,56,57,70,57
228099,16,57,18,29,21,47,32,57
241155,50,81,60,47,53,61,51,57
236292,24,37,52,56,26,34,38,57
238596,38,58,48,48,56,62,61,57
230149,57,84,47,31,50,64,73,57
237829,31,67,35,48,55,65,68,57
238086,47,84,37,59,61,67,58,57
207623,59,58,32,47,56,73,75,57
224263,46,71,59,48,52,54,61,57
240647,60,61,49,58,52,65,58,57
204298,10,41,33,37,12,36,30,57
228874,38,64,58,57,50,51,51,57
184843,57,68,65,57,41,60,56,57
201485,38,53,53,51,53,44,48,57
236557,40,64,52,50,55,75,62,57
239629,44,63,60,49,60,58,56,57
233742,12,42,17,35,10,16,31,57
234511,10,47,27,38,14,27,39,57
186384,53,90,52,48,53,79,90,57
11793,20,41,42,55,29,35,40,57
239633,44,68,43,57,59,70,70,57
205074,57,68,63,57,59,77,68,57
191506,54,57,48,40,63,67,64,57
203539,61,52,35,51,58,61,61,57
219667,43,53,55,50,52,49,49,57
233491,26,43,53,53,53,57,51,57
223764,48,76,56,57,48,76,79,57
239636,42,66,61,50,60,64,44,57
222997,46,76,65,63,62,66,57,57
232981,41,33,53,57,58,69,41,57
228374,51,66,61,51,53,69,59,57
231190,47,78,33,58,56,71,72,57
239126,56,53,66,37,47,69,46,57
228631,46,73,60,43,58,66,72,57
228888,29,58,57,47,37,58,67,57
232472,43,61,58,52,62,71,57,57
236568,12,38,27,28,17,36,38,57
240152,31,53,44,53,42,59,48,57
241176,55,80,52,50,54,62,55,57
237338,23,34,44,48,48,32,33,57
238362,44,80,32,53,61,76,92,57
228379,18,52,19,28,15,47,33,57
240155,44,64,58,46,37,60,67,57
237341,29,57,51,44,45,58,51,57
239647,57,74,32,42,56,77,69,57
218401,43,79,50,55,53,79,72,57
237601,48,68,51,57,61,65,65,57
239649,24,55,54,52,40,52,41,57
240673,33,68,41,46,52,73,56,57
229922,41,77,64,57,58,64,73,57
223011,13,59,11,13,19,42,37,57
232995,40,69,49,54,60,75,73,57
238629,27,56,62,43,38,65,57,57
231207,50,52,45,35,45,69,58,57
240679,42,68,63,55,57,70,68,57
210216,60,69,39,56,60,55,65,57
239400,49,78,32,47,60,74,60,57
229930,52,75,54,53,56,77,71,57
216620,66,70,45,60,62,71,67,57
165932,56,64,61,62,56,49,59,57
228142,34,68,44,48,52,73,49,57
239662,50,73,29,38,60,68,72,57
225583,54,69,75,49,60,63,62,57
240687,35,62,35,55,54,59,60,57
202800,50,46,63,53,56,33,34,57
239664,30,63,33,40,52,65,64,57
234290,25,43,56,50,34,47,41,57
231219,46,69,61,44,58,67,63,57
239668,50,62,53,53,58,59,61,57
220981,62,67,61,46,25,79,67,57
225333,35,57,39,51,55,63,64,57
239157,54,78,32,49,57,72,66,57
234807,13,24,22,22,17,16,24,57
235575,32,56,47,55,44,79,74,57
239927,11,47,23,36,16,15,29,57
240440,50,70,62,55,58,61,60,57
226105,26,48,45,45,58,53,52,57
234297,45,63,56,48,57,67,65,57
239161,27,71,47,45,56,69,76,57
206138,20,47,23,29,25,44,30,57
226106,28,46,55,44,44,49,54,57
230714,52,48,50,59,60,66,56,57
239930,37,58,54,52,56,64,65,57
239677,49,94,55,66,58,64,59,57
214334,15,41,16,23,16,44,34,57
224318,54,73,31,58,58,83,71,57
228926,48,75,50,36,46,72,58,57
239679,47,64,43,49,58,63,56,57
228416,51,53,60,49,54,65,55,57
238913,51,66,56,36,59,72,78,57
223810,55,65,34,47,57,66,60,57
228419,25,50,43,50,51,50,43,57
231491,19,46,82,49,51,43,40,57
237379,43,69,63,52,61,62,64,57
228677,54,85,53,41,56,63,67,57
231237,12,47,29,35,12,20,35,57
239685,25,48,27,49,51,42,49,57
240709,52,75,70,40,60,79,79,57
233030,10,33,20,30,12,32,35,57
237894,14,46,26,37,17,31,24,57
200263,52,54,58,50,54,59,56,57
230727,18,63,22,24,22,48,33,57
233543,48,68,32,43,55,73,63,57
214088,20,66,25,51,21,49,35,57
229192,31,61,33,49,57,78,70,57
233288,47,59,61,46,42,83,67,57
239177,58,62,34,51,53,78,62,57
239689,12,29,12,18,10,18,19,57
239946,27,65,50,49,34,47,33,57
237131,51,87,65,55,51,67,65,57
219724,54,66,41,60,60,61,63,57
239694,47,63,53,54,58,68,69,57
591,8,37,23,40,16,11,20,57
214353,15,22,21,23,25,44,38,57
228178,55,60,53,48,51,74,67,57
237394,46,73,41,53,63,66,62,57
239698,44,77,63,47,54,73,81,57
198995,36,34,59,60,54,42,47,57
234324,14,22,23,37,12,34,28,57
237652,53,73,50,44,52,73,75,57
237908,61,84,22,58,63,82,84,57
238164,33,51,72,47,50,58,54,57
239444,42,91,39,50,59,64,76,57
226645,51,70,34,41,54,78,71,57
239701,54,73,23,53,58,66,64,57
239958,54,77,48,49,60,72,70,57
234072,52,64,61,33,50,71,55,57
235096,34,63,63,40,49,34,56,57
199001,53,74,73,54,54,64,70,57
228953,40,75,55,58,62,64,68,57
237657,42,66,54,49,54,68,57,57
209242,20,50,27,40,22,42,42,57
240986,51,68,38,43,55,77,70,57
221531,16,48,17,31,19,40,34,57
226139,50,68,56,49,59,69,64,57
239708,31,64,35,46,49,66,58,57
239965,31,49,34,56,55,62,67,57
240477,55,75,32,48,58,65,55,57
237407,48,60,58,50,55,49,42,57
239455,59,73,66,34,42,68,53,57
237921,22,51,71,38,33,40,48,57
239201,49,88,44,58,61,77,91,57
240993,43,67,60,43,58,66,60,57
219747,20,61,27,32,21,51,60,57
229731,38,67,46,52,55,68,68,57
237667,52,81,37,53,59,88,73,57
185187,36,64,72,51,54,30,55,57
233060,36,56,51,50,59,73,90,57
238181,12,37,17,35,17,30,27,57
240229,55,58,41,47,57,69,66,57
225382,30,47,60,52,57,49,47,57
240230,20,33,52,63,34,35,33,57
240231,56,70,42,54,57,71,69,57
239720,49,74,31,45,53,80,84,57
238953,57,65,51,51,63,58,65,57
241001,52,83,32,55,62,62,57,57
220779,48,48,56,49,56,73,72,57
215660,57,63,60,61,56,58,61,57
235884,47,56,60,52,57,68,57,57
240748,47,64,70,60,61,65,68,57
237677,44,74,55,47,35,64,54,57
225134,14,62,32,42,20,61,60,57
239726,52,62,40,54,61,55,59,57
239982,58,69,54,47,43,65,60,57
236655,12,38,21,33,18,24,35,57
241007,45,65,51,42,43,66,47,57
239729,48,59,55,51,50,58,58,57
223091,54,78,49,46,52,80,72,57
228212,39,54,54,52,60,63,61,57
237941,43,72,31,54,54,74,61,57
238965,37,61,59,54,49,70,64,57
229238,10,22,20,21,12,25,36,57
237430,12,41,15,37,12,32,45,57
239734,54,76,48,54,52,70,75,57
220023,46,51,61,33,50,57,62,57
226679,30,61,30,42,49,71,60,57
240247,31,54,57,51,43,51,38,57
235128,33,66,38,42,54,59,57,57
239737,35,55,52,51,55,62,50,57
226426,49,65,50,52,60,64,70,57
232314,51,60,40,46,56,73,62,57
174202,16,55,34,28,16,52,35,57
187259,52,64,61,37,51,71,60,57
219260,13,39,19,25,19,40,34,57
234877,10,23,28,30,17,22,24,57
224895,15,44,25,23,22,43,35,57
232575,38,78,47,57,31,73,58,57
235135,53,61,29,49,61,63,53,57
238210,31,52,27,45,49,55,54,57
232579,65,76,44,60,62,71,70,57
225668,38,61,36,49,54,83,69,57
235397,57,61,29,51,60,68,60,57
220807,16,48,26,41,19,38,30,57
231303,22,50,57,50,42,50,53,57
217992,59,76,38,55,59,75,76,57
232585,54,61,41,57,55,73,64,57
237961,32,63,33,49,52,73,57,57
220554,20,21,18,29,18,24,29,57
231562,13,26,27,31,18,25,33,57
236938,31,72,31,45,58,74,63,57
238474,42,72,35,53,61,67,62,57
240010,25,52,46,63,29,55,51,57
234891,51,75,42,54,59,66,69,57
203149,36,71,43,53,63,78,74,57
230029,20,67,17,32,17,42,32,57
234893,50,72,35,64,60,66,57,57
234382,52,76,55,55,58,75,78,57
237710,51,68,49,56,54,75,77,57
222095,12,58,19,27,25,35,40,57
228239,44,70,52,54,59,70,74,57
232335,53,84,50,60,62,57,63,57
235919,26,68,50,46,40,60,62,57
225169,54,90,31,49,60,73,57,57
237457,58,71,35,41,61,73,62,57
236434,48,67,66,42,41,68,60,57
235923,48,67,63,44,61,64,75,57
240787,40,59,43,60,58,65,77,57
190099,15,46,40,33,23,39,56,57
234644,32,70,33,42,54,69,74,57
239508,48,76,60,48,54,57,56,57
229269,50,69,58,51,60,66,62,57
234645,45,42,56,38,36,60,60,57
239765,52,81,57,42,52,65,77,57
239510,10,22,34,37,17,28,29,57
240279,10,38,26,38,14,18,34,57
240536,54,77,35,48,60,65,57,57
232857,48,66,47,52,61,74,60,57
239513,49,67,37,43,50,74,72,57
233115,43,78,55,55,57,66,71,57
239259,24,58,51,55,32,54,36,57
239515,46,59,62,49,61,62,61,57
202141,11,54,38,28,21,38,38,57
237981,39,69,66,56,57,65,64,57
231582,47,75,43,52,52,79,77,57
237470,30,48,57,45,35,51,55,57
237215,34,34,74,45,55,34,33,57
237983,29,64,53,48,35,67,55,57
203424,37,71,68,55,55,64,72,57
227744,53,76,59,33,51,67,72,57
231840,48,79,61,45,58,68,69,57
237729,28,52,61,42,44,48,44,57
237218,49,83,59,58,60,70,82,57
240550,54,77,55,51,61,53,52,57
226473,50,65,57,51,56,79,61,57
237225,28,74,64,47,49,66,49,57
224426,28,61,50,54,47,54,48,57
235946,32,69,32,54,53,61,56,57
213419,49,80,52,61,57,66,91,57
220843,28,67,27,43,54,72,56,57
230571,58,56,29,56,62,64,59,57
218284,42,72,35,55,61,61,62,57
238508,29,63,55,52,42,57,58,57
184492,61,60,61,51,56,52,56,57
232621,50,81,46,33,57,72,70,57
227759,60,66,50,47,52,76,64,57
235952,25,56,53,40,35,50,41,57
240048,33,78,34,44,50,81,73,57
189872,56,44,53,56,58,47,56,57
231603,53,62,50,54,55,74,71,57
231859,13,20,27,51,19,34,56,57
239028,53,75,32,48,60,76,78,57
236725,43,68,65,45,55,65,59,57
237749,67,77,22,54,64,59,51,57
239797,12,59,26,54,22,46,52,57
238518,33,63,48,42,36,64,46,57
233655,47,75,33,60,56,74,80,57
235703,50,67,45,56,58,59,60,57
208312,52,84,32,52,56,80,80,57
224952,38,70,45,55,60,63,58,57
